,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,Label,Score
25709,0.004999889,60,0,0.336731265,8926.0,5,0,1,0,1.0,0,0.8578
25710,0.0144192289999999,53,0,2311.0,,14,0,1,0,,0,0.7345
25711,1.013289037,38,0,0.002367798,3800.0,1,0,0,0,0.0,1,0.6488
25712,0.036797968,43,0,0.0963522919999999,8333.0,9,0,0,0,3.0,0,0.8392
25713,0.1142790009999999,42,0,2491.0,,5,0,2,0,2.0,0,0.7505
25714,0.8134820190000001,41,1,0.296235188,6666.0,10,0,1,0,2.0,1,0.6939
25715,0.9999999,42,1,0.286203942,3500.0,1,0,1,1,0.0,1,0.8578
25716,0.053122925,31,0,0.2819774419999999,8333.0,4,0,1,0,1.0,0,0.8557
25717,0.148574256,78,0,6.370288248,450.0,10,0,1,0,0.0,0,0.7949
25718,0.0,45,0,0.0,9274.0,3,0,0,0,4.0,0,0.8406
25719,0.373828271,41,0,0.4045992329999999,6000.0,4,0,2,0,0.0,0,0.7382
25720,0.234263666,63,0,0.212473441,8000.0,20,0,0,0,0.0,0,0.7708
25721,0.8962371720000001,51,1,0.38355456,5800.0,11,0,1,0,0.0,1,0.7487
25722,1.222591362,32,0,11.0,,1,1,0,0,0.0,1,0.8668
25723,0.8536292740000001,56,0,0.4024449879999999,2044.0,7,0,0,0,0.0,1,0.5005
25724,0.101045206,71,0,0.392256967,4700.0,7,0,1,0,0.0,0,0.8433
25725,0.7559170159999999,49,2,0.403099483,6000.0,14,0,1,0,2.0,1,0.7938
25726,0.0,29,0,0.802003817,4191.0,5,0,0,1,2.0,1,0.5977
25727,0.8628428929999999,47,1,0.046613443,7765.0,4,4,0,1,1.0,1,0.9257
25728,0.241798236,70,0,0.566349206,6299.0,11,0,1,0,1.0,0,0.7686
25729,0.229876213,65,0,0.360629694,6923.0,12,0,2,0,0.0,0,0.8021
25730,1.300511735,34,0,0.29304599,4500.0,7,0,0,0,0.0,1,0.6254
25731,0.1329507409999999,47,1,0.169927536,5519.0,9,0,0,0,0.0,0,0.5435
25732,0.332921323,46,0,0.147876186,8851.0,6,0,0,0,1.0,0,0.7845
25733,0.0117197999999999,95,0,6.0,,4,0,0,0,0.0,0,0.8383
25734,0.6750845990000001,46,2,0.420977451,9800.0,17,0,1,0,3.0,1,0.7647
25735,0.446278069,67,0,0.326833658,6666.0,10,0,1,0,1.0,0,0.7483
25736,0.0921462969999999,43,0,0.686847104,4211.0,14,0,1,0,1.0,0,0.692
25737,1.026986094,32,0,0.371439351,5300.0,11,0,0,0,0.0,1,0.6709
25738,0.992734627,49,0,0.216112286,5200.0,9,0,0,0,0.0,1,0.5473
25739,0.0,75,0,5811.0,,22,0,2,0,0.0,0,0.7703
25740,0.034570331,62,0,0.274610165,8400.0,13,0,1,0,3.0,0,0.8656
25741,0.165407637,54,0,0.2606767789999999,4284.0,16,0,1,0,3.0,0,0.7654
25742,0.049547842,63,0,0.332733453,5000.0,12,0,2,0,2.0,0,0.8233
25743,1.053682896,35,2,0.146816804,2308.0,8,0,0,0,1.0,1,0.8296
25744,0.068897552,55,0,0.16980789,16500.0,7,0,1,0,1.0,0,0.8831
25745,0.78166349,62,1,0.338155515,9400.0,15,0,2,1,0.0,1,0.8141
25746,0.310380533,62,0,0.663767247,3333.0,13,0,2,0,0.0,0,0.7129
25747,0.031984273,35,0,0.865927419,6943.0,19,0,9,0,0.0,0,0.5086
25748,0.030186211,52,0,0.26607659,5535.0,8,0,2,0,1.0,0,0.845
25749,0.0,53,0,68.0,,1,0,0,0,,0,0.7791
25750,0.9999999,23,0,0.0,898.0,1,0,0,0,0.0,1,0.6041
25751,0.024023857,70,0,0.018397056,6250.0,13,0,0,0,0.0,0,0.8918
25752,0.016099831,49,1,0.228936316,11666.0,23,0,2,0,2.0,0,0.6538
25753,0.505377822,36,0,0.325033875,5903.0,9,0,1,0,2.0,0,0.5593
25754,0.544658214,32,0,408.0,,1,0,0,0,0.0,0,0.591
25755,0.745254745,48,0,0.239101338,10459.0,8,0,1,0,0.0,0,0.5962
25756,0.8440608390000001,34,0,0.092381205,11300.0,3,0,0,0,4.0,0,0.5074
25757,0.9999999,80,0,0.178210603,9600.0,4,0,1,0,0.0,0,0.6274
25758,0.0,64,0,0.7584966009999999,2500.0,8,0,1,0,0.0,0,0.8146
25759,0.541384532,32,0,0.3633247639999999,3500.0,5,0,1,0,0.0,0,0.5918
25760,0.0,41,0,0.37159643,8850.0,10,0,4,0,0.0,0,0.7309
25761,0.0,62,0,0.036657469,10147.0,13,0,0,0,2.0,0,0.8521
25762,0.066763317,70,0,0.700729927,958.0,9,0,0,0,0.0,0,0.815
25763,0.076274818,84,0,354.0,,6,0,1,0,0.0,0,0.8295
25764,0.000342045,64,0,0.10848,6249.0,6,0,1,0,2.0,0,0.905
25765,0.9999999,45,0,0.132740905,3600.0,9,0,0,0,2.0,1,0.5498
25766,0.1035769719999999,65,0,0.463228168,9286.0,11,0,2,0,2.0,0,0.8128
25767,0.025811083,54,0,0.007006369,3139.0,3,0,0,0,0.0,0,0.8301
25768,0.013732086,44,0,0.279148524,6200.0,4,0,1,0,2.0,0,0.8467
25769,0.03475202,79,0,0.379610999,4472.0,17,0,1,0,0.0,0,0.8295
25770,0.934374143,67,1,0.735373473,14083.0,22,0,2,0,1.0,1,0.6891
25771,0.513067578,55,0,1456.0,,12,0,1,0,0.0,0,0.5191
25772,0.9999999,63,0,0.219365895,1166.0,2,1,0,0,1.0,1,0.8571
25773,0.19279036,42,0,0.340255345,6500.0,11,0,1,0,2.0,0,0.7424
25774,0.031697891,59,0,0.005581297,9495.0,9,0,0,0,0.0,0,0.8602
25775,0.49871883,30,0,0.299850075,2000.0,6,0,0,0,0.0,0,0.6025
25776,0.126906784,72,0,0.251449903,15000.0,6,0,2,0,2.0,0,0.8925
25777,0.005706934,78,0,12.0,,6,0,0,0,0.0,0,0.8381
25778,0.04744439,67,0,0.100211218,8521.0,7,0,1,0,1.0,0,0.9093
25779,0.302433234,63,0,0.087981599,8694.0,7,0,2,0,0.0,0,0.8416
25780,1.5298804780000002,49,1,0.005429418,2025.0,1,1,0,0,1.0,1,0.8995
25781,0.300706504,56,0,0.384460901,7966.0,8,0,1,0,1.0,0,0.806
25782,0.49635442,49,0,0.3575129529999999,3666.0,6,0,1,0,1.0,0,0.6165
25783,1.026993252,53,3,0.2657673439999999,5707.0,21,1,0,1,1.0,1,0.9301
25784,0.008441664,49,0,0.2446008639999999,6250.0,12,0,1,0,1.0,0,0.8283
25785,0.008600455,69,0,0.262361524,3700.0,11,0,1,0,1.0,0,0.8883
25786,0.091586662,48,0,0.3550144179999999,3120.0,10,1,0,0,1.0,1,0.7162
25787,0.0420838159999999,44,0,2373.0,,10,0,1,0,0.0,0,0.7792
25788,1761.0,64,0,0.082235108,7587.0,2,0,1,0,0.0,0,0.5643
25789,0.136693165,67,0,0.01349775,6000.0,3,0,0,0,0.0,0,0.8847
25790,0.003639854,44,0,2731.0,,6,0,2,0,0.0,0,0.7983
25791,0.9999999,40,1,1354.0,,3,1,2,0,0.0,1,0.8654
25792,0.075683215,62,0,0.1536936559999999,9583.0,7,0,1,0,2.0,0,0.8929
25793,0.0,40,0,0.330630777,12333.0,5,0,2,0,2.0,0,0.8238
25794,0.374853114,41,0,0.434442836,3454.0,5,1,0,0,1.0,1,0.7632
25795,0.0,73,0,5110.0,,5,0,1,0,0.0,0,0.832
25796,0.0,23,0,0.0,2500.0,2,0,0,0,0.0,0,0.809
25797,0.00662786,81,0,0.001124859,2666.0,2,0,0,0,0.0,0,0.9119
25798,0.023089276,90,0,0.004837149,3100.0,6,0,0,0,0.0,0,0.9108
25799,0.007758269,56,0,0.025334272,2841.0,13,0,0,0,0.0,0,0.8267
25800,0.44661954,53,1,0.1808487,4500.0,15,0,0,0,0.0,1,0.5627
25801,0.0,57,0,0.0,,6,0,0,0,0.0,0,0.8608
25802,0.65390688,48,0,2712.0,,9,0,2,0,2.0,0,0.5264
25803,0.011359546,51,0,0.222203068,5800.0,4,0,1,0,1.0,0,0.8466
25804,0.38771769,31,0,0.444321022,3600.0,5,0,1,0,2.0,0,0.7293
25805,0.0,63,1,0.218346843,17517.0,12,0,3,0,0.0,0,0.683
25806,0.00123589,52,0,0.7556987890000001,6360.0,15,0,3,0,0.0,0,0.6968
25807,0.632255879,56,0,0.68794183,4950.0,20,0,2,0,1.0,1,0.5282
25808,0.153624725,36,1,0.47518633,5500.0,8,0,1,0,3.0,0,0.5172
25809,0.9999999,56,0,0.0,,1,0,0,0,,1,0.5897
25810,0.0,51,0,4594.0,0.0,18,0,2,0,4.0,0,0.7512
25811,0.019241833,65,0,1723.0,,11,0,1,0,0.0,0,0.808
25812,0.010866738,36,0,1806.0,,9,0,1,0,0.0,0,0.7796
25813,0.020955593,72,0,0.123875225,3333.0,10,0,0,0,0.0,0,0.8909
25814,0.536605141,71,0,1.693052632,2374.0,25,0,1,0,0.0,1,0.5245
25815,0.207606471,64,0,7335.0,,18,0,2,0,0.0,0,0.692
25816,0.0,52,0,2866.0,,13,0,1,0,0.0,0,0.7349
25817,0.0988614269999999,30,2,0.090303232,3000.0,2,0,0,1,1.0,1,0.7892
25818,0.215622723,54,0,0.5855929879999999,3650.0,9,0,1,0,0.0,0,0.7356
25819,0.0882225119999999,30,2,0.0819152,3466.0,5,0,0,0,0.0,1,0.6019
25820,0.0,40,0,0.0,3000.0,2,0,0,0,1.0,0,0.8067
25821,0.0077089509999999,72,0,1.883415435,1217.0,10,0,1,0,0.0,0,0.8204
25822,0.1479648519999999,85,0,0.0288350629999999,2600.0,4,0,0,0,0.0,0,0.8768
25823,0.16029301,64,0,0.233293336,21667.0,14,0,4,0,1.0,0,0.7676
25824,0.34301095,51,0,0.264182718,9500.0,8,0,3,0,2.0,0,0.7912
25825,0.027797671,43,0,3342.0,,11,0,2,0,,0,0.766
25826,0.859238025,59,0,2272.0,,4,0,1,0,0.0,0,0.5882
25827,0.031848946,68,0,0.01079865,4444.0,3,0,0,0,0.0,0,0.9106
25828,0.020426056,74,0,25.0,,7,0,0,0,0.0,0,0.8376
25829,0.008916295,77,0,6.0,,2,0,0,0,0.0,0,0.8413
25830,0.038881421,52,0,0.5726935160000001,3500.0,17,0,2,0,0.0,0,0.7576
25831,0.063367087,35,0,0.419326015,7833.0,10,0,2,0,1.0,0,0.8131
25832,0.138492872,51,0,0.389068117,10848.0,14,0,1,0,2.0,0,0.75
25833,0.075019765,53,0,0.44486361,3445.0,8,0,1,0,1.0,0,0.8112
25834,0.2295846939999999,39,1,0.207537108,11250.0,5,0,2,0,3.0,0,0.6021
25835,0.126994228,64,0,0.187633262,4689.0,4,0,1,0,1.0,0,0.8838
25836,0.275845476,38,0,0.469404079,7500.0,16,0,1,0,0.0,0,0.731
25837,0.333228141,58,0,0.3531119579999999,11021.0,13,0,1,0,1.0,0,0.7593
25838,0.0,96,0,0.0,,2,0,0,0,0.0,0,0.9052
25839,0.921325598,52,1,0.387417985,12954.0,21,0,1,0,4.0,1,0.674
25840,0.050506174,81,0,0.136700569,5800.0,14,0,0,0,0.0,0,0.8684
25841,0.1691104219999999,26,0,0.157168566,5000.0,11,0,0,0,0.0,0,0.753
25842,0.439156084,53,0,0.360451164,4166.0,5,0,1,0,0.0,0,0.711
25843,0.0214725,61,0,0.239871596,9033.0,6,0,1,0,0.0,0,0.8946
25844,0.008671267,78,0,36.0,,10,0,0,0,0.0,0,0.8154
25845,0.266617293,26,0,0.133243607,5200.0,5,0,0,0,2.0,0,0.7529
25846,0.1270990659999999,61,0,0.4224092579999999,1900.0,7,0,1,0,0.0,0,0.8185
25847,0.423540356,62,0,0.829973602,8333.0,14,0,5,0,1.0,1,0.5305
25848,0.0,40,0,0.158247855,15500.0,6,0,1,0,0.0,0,0.8535
25849,0.5987420370000001,59,0,0.276787703,8977.0,8,0,2,0,1.0,0,0.6686
25850,0.479038508,54,0,0.6143358010000001,7700.0,6,0,1,0,2.0,0,0.6527
25851,0.062765976,40,0,0.415594542,7694.0,15,0,2,0,0.0,0,0.7922
25852,0.033101134,44,0,0.302234588,11500.0,11,0,2,0,2.0,0,0.8476
25853,1.0,74,0,1085.0,,5,0,1,0,0.0,0,0.6116
25854,0.373339159,46,0,0.304537142,11482.0,15,0,1,0,0.0,0,0.7377
25855,0.944441793,30,0,0.220017581,7962.0,13,0,0,0,0.0,1,0.5696
25856,0.0,62,0,1766.0,,10,0,2,0,0.0,0,0.7946
25857,0.0,55,0,0.4744956389999999,11350.0,3,0,1,0,1.0,0,0.8418
25858,0.000766641,60,0,0.248028797,5833.0,5,0,1,0,0.0,0,0.8877
25859,0.466383546,32,0,0.400519896,5000.0,8,0,2,0,0.0,0,0.706
25860,0.045016941,69,0,0.672530988,2500.0,15,0,2,0,0.0,0,0.7816
25861,0.7690806309999999,63,0,0.60519264,16792.0,25,0,1,0,0.0,0,0.5063
25862,0.633133364,41,1,0.274514747,3966.0,9,0,0,0,2.0,1,0.7159
25863,0.984308131,41,1,0.180372558,2200.0,3,0,0,0,3.0,1,0.7658
25864,0.247624026,48,0,0.115407049,12000.0,11,0,0,0,0.0,0,0.7777
25865,0.11138782,28,2,589.0,,7,0,0,0,0.0,1,0.603
25866,0.735489042,56,1,0.552050229,12900.0,15,0,3,0,0.0,1,0.6679
25867,0.054377974,53,0,1353.0,,10,0,1,0,0.0,0,0.7826
25868,0.637991408,35,0,0.488055244,5357.0,12,0,1,0,2.0,0,0.5148
25869,0.9999999,24,0,0.104025939,3700.0,2,0,0,0,0.0,1,0.5707
25870,0.0504443809999999,36,0,0.1152340219999999,16600.0,13,0,2,0,2.0,0,0.8418
25871,0.498675066,44,0,0.506487172,10250.0,8,0,3,0,2.0,0,0.6025
25872,0.068494428,78,0,1399.0,,10,0,1,0,0.0,0,0.8079
25873,0.299809673,40,0,0.585948158,1465.0,5,0,1,0,1.0,0,0.7145
25874,0.085681258,64,0,2122.0,,7,1,1,0,,1,0.7122
25875,0.020065329,51,0,0.3441493889999999,14083.0,5,0,2,0,2.0,0,0.8202
25876,0.04729527,52,1,0.550556984,2333.0,9,0,0,0,0.0,0,0.5064
25877,0.463961337,26,0,0.207480593,4250.0,11,0,0,0,0.0,0,0.6866
25878,0.344826057,79,0,0.555288942,5000.0,9,0,2,0,0.0,0,0.7428
25879,0.07992008,23,0,2.0,0.0,1,0,0,0,0.0,0,0.826
25880,0.302238638,73,1,0.346957312,1100.0,5,0,0,0,0.0,0,0.512
25881,0.101521865,70,0,6722.0,,24,0,5,0,1.0,0,0.5658
25882,0.0811639609999999,61,0,0.3021395719999999,5000.0,5,0,1,0,1.0,0,0.8811
25883,0.4199206579999999,47,2,0.444292081,8750.0,10,0,1,0,1.0,1,0.5763
25884,0.044830795,44,0,3850.0,,7,0,2,0,0.0,0,0.7983
25885,0.022542213,78,0,942.0,,6,0,1,0,0.0,0,0.8385
25886,0.99518578,56,0,0.510244878,2000.0,13,0,0,0,0.0,1,0.5836
25887,0.017617864,62,0,0.234790698,5374.0,13,0,1,0,0.0,0,0.8606
25888,0.383512423,34,2,0.73046875,3583.0,12,0,2,0,0.0,1,0.6808
25889,0.0444591109999999,67,1,0.154615304,9500.0,7,0,1,0,0.0,0,0.6996
25890,0.5154712229999999,62,0,0.101309294,4658.0,6,0,0,0,1.0,0,0.6315
25891,0.0003795759999999,68,0,1140.0,,6,0,0,0,,0,0.8341
25892,0.10619581,40,0,5031.0,,4,0,2,0,0.0,0,0.7547
25893,0.007608027,61,0,0.003476749,2300.0,4,0,0,0,0.0,0,0.8713
25894,1644.0,57,0,1635.0,,6,0,1,0,0.0,0,0.5163
25895,0.287245887,72,0,0.394758173,3700.0,10,1,0,0,0.0,1,0.7144
25896,0.167818982,54,0,0.245922886,9258.0,5,0,1,0,4.0,0,0.8282
25897,0.0805459729999999,41,0,1.662755324,2300.0,5,0,1,0,2.0,0,0.7747
25898,0.362157595,63,0,0.8617410390000001,4100.0,14,0,2,0,2.0,0,0.6643
25899,0.012076183,55,0,0.230589803,3000.0,8,0,1,0,0.0,0,0.8686
25900,0.002217295,57,0,0.376861645,4632.0,8,0,1,0,0.0,0,0.8464
25901,0.0,64,0,0.074524275,13820.0,7,0,1,0,1.0,0,0.8998
25902,0.0250142979999999,61,0,1870.0,,13,0,2,0,,0,0.7776
25903,0.125315353,62,0,0.0309044079999999,6600.0,8,1,0,0,1.0,1,0.716
25904,2.083832335,51,0,0.10991545,1300.0,2,3,0,2,1.0,1,0.9256
25905,0.065833641,53,0,0.010828212,10250.0,8,0,0,0,4.0,0,0.8537
25906,0.651469403,58,0,0.289903796,19333.0,25,0,2,0,1.0,0,0.6447
25907,0.0,84,0,0.0,,3,0,0,0,0.0,0,0.9076
25908,0.0278346389999999,78,0,1.4400911980000002,16666.0,22,0,12,0,1.0,0,0.5371
25909,0.022943774,59,0,1013.0,,10,0,1,0,0.0,0,0.7975
25910,0.2209772639999999,62,0,0.059536172,26000.0,8,0,0,0,0.0,0,0.8454
25911,0.0,59,0,0.0,,4,0,0,0,,0,0.8603
25912,0.0,85,0,118.0,,4,0,0,0,,0,0.8305
25913,0.897443222,44,1,6.387345679,2591.0,7,1,1,0,3.0,1,0.8841
25914,0.13843795,38,0,1364.0,,12,0,1,0,0.0,0,0.6754
25915,0.840083447,41,0,0.236101853,7500.0,7,0,0,0,2.0,0,0.5249
25916,0.513004056,71,0,0.8545252640000001,1800.0,11,0,1,0,0.0,0,0.5144
25917,0.008193443,51,1,0.381359025,13700.0,15,0,4,0,0.0,0,0.5793
25918,0.121097656,27,0,107.0,,2,0,0,0,0.0,0,0.7266
25919,0.0118197639999999,71,0,0.382414935,3320.0,7,0,1,0,1.0,0,0.8576
25920,0.106948611,81,0,0.017464338,7500.0,5,0,0,0,0.0,0,0.8962
25921,0.0619192609999999,61,0,1216.0,,15,0,1,0,,0,0.7598
25922,0.699115044,47,0,0.276353865,9675.0,10,0,1,0,2.0,0,0.5637
25923,0.6408408839999999,51,0,0.734522942,5491.0,11,0,1,0,1.0,1,0.5265
25924,0.102286041,54,0,0.120155194,25000.0,7,0,2,0,0.0,0,0.8576
25925,0.164739366,50,0,0.2038313769999999,19000.0,12,0,3,0,3.0,0,0.7949
25926,0.954124393,47,4,2366.0,,7,2,1,1,0.0,1,0.8986
25927,0.036507131,75,0,0.249797054,8622.0,9,0,2,0,0.0,0,0.8947
25928,0.9999999,31,0,0.193241314,2100.0,1,1,0,0,1.0,1,0.8771
25929,0.15132913,49,0,0.00131314,649587.0,8,0,0,1,3.0,1,0.6355
25930,0.484775761,56,0,0.560347786,8740.0,6,0,3,0,0.0,0,0.6799
25931,0.0494942779999999,65,0,0.243037372,4200.0,13,0,2,0,0.0,0,0.8831
25932,0.1957072389999999,50,4,0.25005881,4250.0,6,0,1,0,0.0,1,0.6139
25933,0.876123876,41,1,220.0,,4,3,0,0,0.0,1,0.8746
25934,0.001514242,65,0,0.094364068,4630.0,17,0,0,0,1.0,0,0.8561
25935,0.9999999,24,0,16.0,,0,1,0,0,0.0,1,0.8622
25936,0.218311902,51,1,0.256207427,4550.0,8,0,1,0,0.0,0,0.535
25937,0.6937499079999999,50,0,0.5647430999999999,9166.0,16,0,2,0,1.0,1,0.5086
25938,0.0,32,0,0.0,1400.0,2,0,0,0,0.0,0,0.8071
25939,0.294154061,64,0,0.238456891,11586.0,19,0,2,0,2.0,0,0.8082
25940,0.23051084,45,0,0.3654194329999999,6627.0,11,0,1,1,0.0,1,0.6404
25941,0.9999999,63,0,0.032477402,12500.0,6,0,1,0,0.0,0,0.6371
25942,0.0116337889999999,41,0,0.752428109,5250.0,12,0,4,0,0.0,0,0.6355
25943,0.158442812,25,0,0.190809191,1000.0,6,0,0,0,0.0,0,0.7732
25944,0.0763905959999999,49,0,0.5668534829999999,1248.0,39,0,0,0,1.0,0,0.7294
25945,0.0795872909999999,37,0,1737.0,,5,0,1,0,0.0,0,0.7945
25946,0.850498086,35,0,0.93697004,3537.0,17,0,1,0,3.0,1,0.6364
25947,0.0,25,1,0.166986564,2083.0,5,0,0,0,0.0,0,0.547
25948,0.521731784,52,0,0.280500768,25400.0,21,0,2,0,2.0,0,0.5606
25949,0.30341935,41,1,0.552205808,9950.0,7,0,4,0,3.0,1,0.6052
25950,0.7956696,38,0,1863.0,,5,0,1,0,0.0,0,0.534
25951,0.0001395279999999,56,0,0.3443899629999999,10400.0,7,0,2,0,0.0,0,0.8531
25952,0.957100422,49,1,1.4278009980000002,7416.0,17,0,9,1,3.0,1,0.8564
25953,0.196853543,43,0,0.4298742439999999,20833.0,8,0,5,0,1.0,0,0.6392
25954,0.015498565,31,0,0.2762430939999999,7058.0,14,0,1,0,2.0,0,0.8138
25955,0.5922294889999999,41,0,0.702259812,7566.0,14,0,2,0,3.0,1,0.5409
25956,0.9,62,6,0.374443207,7183.0,9,0,1,0,0.0,1,0.7634
25957,0.118833883,62,0,0.328374588,8200.0,5,0,1,0,1.0,0,0.8329
25958,0.8100018790000001,62,0,3076.0,,11,0,0,0,0.0,1,0.514
25959,0.613929515,58,0,0.271360638,6518.0,8,0,1,0,0.0,0,0.6235
25960,0.0,27,0,520.0,,2,0,0,0,0.0,0,0.771
25961,0.173129486,50,0,796.0,,5,0,1,0,0.0,0,0.7312
25962,0.032648263,49,0,0.026275704,2625.0,12,1,0,0,3.0,1,0.7169
25963,0.037498125,66,0,2124.0,,7,0,2,1,0.0,1,0.5026
25964,0.249360475,53,0,0.29907788,9000.0,9,0,2,0,2.0,0,0.7918
25965,0.142083685,54,0,0.324339207,9079.0,7,0,2,0,1.0,0,0.799
25966,0.384872913,54,0,0.2097865689999999,7683.0,8,0,2,0,3.0,0,0.7921
25967,0.223370316,48,0,2281.0,,5,0,1,0,0.0,0,0.7283
25968,0.0219300789999999,82,0,0.003333016,10500.0,8,0,0,0,0.0,0,0.9111
25969,0.385717484,24,0,624.0,,2,0,0,0,,0,0.689
25970,0.991815236,44,0,8105.0,,9,0,6,0,0.0,1,0.5538
25971,0.317875516,31,0,0.250298448,2512.0,4,0,0,0,2.0,0,0.7447
25972,0.558583106,24,2,0.3759604829999999,1821.0,5,0,0,2,0.0,1,0.8594
25973,0.031519455,42,0,1.05108055,1017.0,8,0,0,0,0.0,0,0.7873
25974,0.193713546,74,0,0.282857662,5500.0,12,0,1,0,1.0,0,0.8422
25975,0.0049998329999999,67,0,0.134522263,25400.0,8,0,1,0,0.0,0,0.9101
25976,0.02472151,49,0,0.378926328,7003.0,11,0,1,0,4.0,0,0.8141
25977,0.9999999,64,0,0.248390376,2950.0,5,0,2,0,0.0,0,0.6341
25978,0.0,70,1,678.0,,12,0,0,0,,0,0.6071
25979,0.146693521,30,0,0.004113816,2916.0,2,0,0,0,0.0,0,0.7879
25980,0.0062628319999999,76,0,0.014158867,4166.0,7,0,0,0,0.0,0,0.9107
25981,0.003758047,67,0,0.000808843,3708.0,7,0,0,0,0.0,0,0.905
25982,0.108578284,67,0,1655.0,,10,0,1,0,0.0,0,0.7641
25983,0.060247128,73,0,0.128574645,8881.0,9,0,1,0,1.0,0,0.8944
25984,0.022051471,59,0,12.0,,6,0,0,0,,0,0.8184
25985,0.821913753,35,0,0.332134139,7782.0,10,0,1,0,0.0,0,0.5119
25986,0.564052695,46,1,0.6617329120000001,6012.0,11,0,1,1,1.0,1,0.8323
25987,0.86151618,47,2,0.832653423,11275.0,19,0,7,0,1.0,1,0.8258
25988,0.0,56,0,0.14877836,4583.0,6,0,1,0,0.0,0,0.8617
25989,0.0231552129999999,81,0,0.115602472,3883.0,8,0,0,0,1.0,0,0.9073
25990,0.72051242,29,0,0.1146809459999999,2240.0,6,3,0,0,1.0,1,0.8693
25991,0.0018964429999999,36,0,0.49183553,5082.0,12,0,2,0,2.0,0,0.7839
25992,0.060256023,65,0,41.0,,3,0,0,0,2.0,0,0.8313
25993,0.538146185,26,0,1235.0,,10,0,0,0,0.0,1,0.5018
25994,0.354659792,67,0,1297.0,,7,0,0,0,0.0,0,0.7638
25995,0.031918655,82,0,996.0,,15,0,1,0,0.0,0,0.7841
25996,0.1603916759999999,50,0,534.0,,2,0,0,0,0.0,0,0.7413
25997,0.8734039020000001,52,0,0.558340229,8458.0,7,0,2,0,4.0,0,0.519
25998,0.132224501,66,1,0.204632561,6000.0,5,0,1,0,0.0,0,0.623
25999,0.894736842,30,2,40.0,,3,0,0,0,0.0,1,0.7605
26000,0.876240995,35,1,0.191055263,7400.0,5,0,0,0,0.0,1,0.6955
26001,0.19047619,63,0,0.47164864,3050.0,14,0,1,0,0.0,0,0.7694
26002,0.196980302,55,0,0.021843762,2700.0,3,0,0,0,0.0,0,0.8143
26003,0.000559978,77,0,2448.0,,7,0,2,0,0.0,0,0.8361
26004,0.052600346,62,0,3653.0,,12,0,3,0,0.0,0,0.7438
26005,0.004463567,70,0,826.0,,33,0,0,0,0.0,0,0.7609
26006,0.0,33,0,0.247740181,12500.0,9,0,2,0,0.0,0,0.8393
26007,0.018335904,46,0,2871.0,,12,0,2,0,,0,0.7434
26008,0.326374761,48,0,0.3825012,8331.0,13,0,2,0,1.0,0,0.7349
26009,0.0,82,0,2.0,,9,0,0,0,,0,0.8033
26010,0.69400938,41,0,0.2021772939999999,4500.0,7,0,0,0,2.0,0,0.5464
26011,0.026069464,67,0,0.017214397,3833.0,5,0,0,0,0.0,0,0.9075
26012,0.039089793,63,1,0.1718559469999999,12300.0,19,0,2,0,2.0,0,0.7045
26013,0.0479510759999999,48,0,0.082073434,8333.0,12,0,0,0,0.0,0,0.8354
26014,0.640784416,66,0,0.31956575,12250.0,25,0,0,0,0.0,0,0.5974
26015,0.03209679,65,0,0.002999,3000.0,1,0,0,0,0.0,0,0.8923
26016,0.5468970710000001,56,0,1.292717753,2100.0,13,0,2,0,1.0,1,0.5084
26017,0.084493161,48,0,0.015438906,6800.0,2,0,0,0,0.0,0,0.854
26018,0.921933391,54,0,0.442975207,5444.0,8,0,0,0,1.0,1,0.5281
26019,0.0026495159999999,35,0,0.697808535,2600.0,8,0,1,0,0.0,0,0.7871
26020,0.356028083,63,0,2620.0,,11,0,0,0,0.0,0,0.7014
26021,0.363292321,48,0,0.879424115,3333.0,17,0,1,0,1.0,0,0.5962
26022,0.0608584359999999,47,0,0.249871992,9764.0,8,0,1,0,3.0,0,0.8662
26023,0.16643864,42,1,2488.0,,14,0,2,0,1.0,1,0.5265
26024,0.542818837,49,0,0.302488285,15150.0,11,0,3,0,0.0,0,0.5783
26025,0.006135666,67,0,0.181836529,4954.0,4,0,1,0,1.0,0,0.9093
26026,0.159508953,48,0,0.202891863,6500.0,8,0,2,0,2.0,0,0.8035
26027,0.123920093,48,0,0.682233199,6680.0,11,0,4,0,3.0,0,0.5971
26028,0.012547601,51,0,0.223306749,8400.0,7,0,1,0,3.0,0,0.8655
26029,0.268120506,62,0,0.313717598,12421.0,14,0,2,0,1.0,0,0.7956
26030,0.008299585,60,0,3516.0,,4,0,1,0,0.0,0,0.8254
26031,0.660045753,66,0,0.575356161,4000.0,10,0,0,0,0.0,0,0.5214
26032,0.2247806789999999,37,1,1.083023544,2420.0,11,0,1,1,2.0,1,0.765
26033,0.859665382,59,1,0.324544744,8950.0,9,4,5,1,0.0,1,0.9243
26034,0.034939121,72,0,467.0,,6,0,1,0,,0,0.8375
26035,0.020446947,75,0,0.639305446,3800.0,16,0,2,0,0.0,0,0.7926
26036,0.430706343,37,1,0.142294713,5333.0,9,0,0,0,0.0,1,0.5515
26037,0.033018389,69,0,0.089895988,1345.0,10,0,0,0,0.0,0,0.8897
